ID,List,Item,Condition,Matrix_num,Match,phrase_type,meanRTperword,Preamble,Correct,RT,Exp
56bb5422724769000cb8eaad,6,48,filler,-,-,-,648.3333333333334,Some terminal diseases,1,529,EXP2
56bb5422724769000cb8eaad,6,31,pp_rel,p,1,rel,495.375,The Peace Corps volunteers who assisted the villages,1,482,EXP2
56bb5422724769000cb8eaad,6,35,filler,-,-,-,652.0,The fire,1,687,EXP2
56bb5422724769000cb8eaad,6,3,pp_prep,p,1,prep,703.3333333333334,The tire-eaters in the carnival sideshows,1,781,EXP2
56bb5422724769000cb8eaad,6,76,filler,-,-,-,674.6666666666666,The gooey filling,1,454,EXP2
56bb5422724769000cb8eaad,6,62,filler,-,-,-,662.5,The newspaper,1,696,EXP2
56bb5422724769000cb8eaad,6,20,ps_prep,p,0,prep,515.0,The corporations with the banking monopoly,1,704,EXP2
56bb5422724769000cb8eaad,6,71,filler,-,-,-,624.0,Those plants,1,396,EXP2
56bb5422724769000cb8eaad,6,32,ps_rel,p,0,rel,664.8333333333334,The rulers who enslaved the city-state,1,459,EXP2
56bb5422724769000cb8eaad,6,66,filler,-,-,-,539.5,The jackets,1,406,EXP2
56bb5422724769000cb8eaad,6,51,filler,-,-,-,662.0,The Prime Minister,1,726,EXP2
56bb5422724769000cb8eaad,6,17,sp_rel,s,0,rel,538.0,The teaching assistant who prepared the labs,1,691,EXP2
56bb5422724769000cb8eaad,6,54,filler,-,-,-,566.5,The bike,1,397,EXP2
56bb5422724769000cb8eaad,6,26,ss_rel,s,1,rel,445.8333333333333,The applicant who accepted the scholarship,1,404,EXP2
56bb5422724769000cb8eaad,6,42,filler,-,-,-,1076.0,The farmers,1,489,EXP2
56bb5422724769000cb8eaad,6,57,filler,-,-,-,524.0,The wobbly leg,1,645,EXP2
56bb5422724769000cb8eaad,6,22,ss_prep,s,1,prep,404.8333333333333,The composer of the modern opera,1,507,EXP2
56bb5422724769000cb8eaad,6,49,filler,-,-,-,481.0,A quiet librarian,1,433,EXP2
56bb5422724769000cb8eaad,6,18,ss_rel,s,1,rel,433.6666666666667,The courier who delivered the message,1,449,EXP2
56bb5422724769000cb8eaad,6,43,filler,-,-,-,487.0,All the cats,1,604,EXP2
56bb5422724769000cb8eaad,6,24,ps_rel,p,0,rel,439.1666666666667,The speakers who addressed the meeting,1,474,EXP2
56bb5422724769000cb8eaad,6,37,filler,-,-,-,554.3333333333334,These hungry boys,1,443,EXP2
56bb5422724769000cb8eaad,6,88,filler,-,-,-,565.5,Those shoes,1,377,EXP2
56bb5422724769000cb8eaad,6,30,ss_prep,s,1,prep,471.8333333333333,The student in the Spanish class,1,969,EXP2
56bb5422724769000cb8eaad,6,81,filler,-,-,-,840.5,These radios,1,411,EXP2
56bb5422724769000cb8eaad,6,61,filler,-,-,-,651.0,A tight glove,1,466,EXP2
56bb5422724769000cb8eaad,6,11,pp_prep,p,1,prep,723.875,The neutral zones around the Arcturian solar systems,1,612,EXP2
56bb5422724769000cb8eaad,6,53,filler,-,-,-,524.0,The prickly thorns,1,543,EXP2
56bb5422724769000cb8eaad,6,23,pp_rel,p,1,rel,462.7142857142857,The teachers who received the education certificates,1,601,EXP2
56bb5422724769000cb8eaad,6,50,filler,-,-,-,755.0,The President,1,719,EXP2
56bb5422724769000cb8eaad,6,67,filler,-,-,-,515.0,This short skirt,1,726,EXP2
56bb5422724769000cb8eaad,6,29,sp_prep,s,0,prep,548.1666666666666,The demonstrator at the political rallies,1,373,EXP2
56bb5422724769000cb8eaad,6,39,filler,-,-,-,578.5,Every child,1,415,EXP2
56bb5422724769000cb8eaad,6,55,filler,-,-,-,817.0,Some chairs,0,640,EXP2
56bb5422724769000cb8eaad,6,25,sp_rel,s,0,rel,397.42857142857144,The director who created the motion pictures,1,938,EXP2
56bb5422724769000cb8eaad,6,79,filler,-,-,-,398.6666666666667,A closed drawer,1,710,EXP2
56bb5422724769000cb8eaad,6,44,filler,-,-,-,593.6666666666666,This mad scientist,1,658,EXP2
56bb5422724769000cb8eaad,6,28,ps_prep,p,0,prep,418.3333333333333,The laboratories with the analog computer,1,528,EXP2
56bb5422724769000cb8eaad,6,75,filler,-,-,-,655.0,A train,1,613,EXP2
56bb5422724769000cb8eaad,6,36,filler,-,-,-,703.6666666666666,The slimy frog,1,887,EXP2
56c4b57b8bacd7000acf92ac,6,86,filler,-,-,-,669.3333333333334,That dull razor,1,801,EXP2
56c4b57b8bacd7000acf92ac,6,60,filler,-,-,-,652.0,A purse,1,824,EXP2
56c4b57b8bacd7000acf92ac,6,77,filler,-,-,-,560.0,An oven,1,1083,EXP2
56c4b57b8bacd7000acf92ac,6,40,filler,-,-,-,701.3333333333334,Those unlucky firemen,0,661,EXP2
56c4b57b8bacd7000acf92ac,6,87,filler,-,-,-,724.0,Each fork,1,785,EXP2
56c4b57b8bacd7000acf92ac,6,59,filler,-,-,-,714.6666666666666,These crooked prongs,1,663,EXP2
56c4b57b8bacd7000acf92ac,6,34,filler,-,-,-,796.0,The dog,1,737,EXP2
56c4b57b8bacd7000acf92ac,6,72,filler,-,-,-,548.0,A staircase,1,747,EXP2
56c4b57b8bacd7000acf92ac,6,8,ps_rel,p,0,rel,548.0,The advisors who directed the student,1,824,EXP2
56c4b57b8bacd7000acf92ac,6,64,filler,-,-,-,741.3333333333334,The rusty blades,1,624,EXP2
56c4b57b8bacd7000acf92ac,6,2,ss_rel,s,1,rel,590.8571428571429,The pamphlet that described the government agency,1,749,EXP2
56c4b57b8bacd7000acf92ac,6,47,filler,-,-,-,704.0,The unavoidable disaster,1,661,EXP2
56c4b57b8bacd7000acf92ac,6,85,filler,-,-,-,700.0,This chain,1,719,EXP2
56c4b57b8bacd7000acf92ac,6,12,ps_prep,p,0,prep,643.2857142857143,The traffic jams on the Okemos street,1,777,EXP2
56c4b57b8bacd7000acf92ac,6,69,filler,-,-,-,725.3333333333334,The tight fingers,1,463,EXP2
56c4b57b8bacd7000acf92ac,6,15,pp_rel,p,1,rel,505.3333333333333,The actors who directed the films,1,715,EXP2
56c4b57b8bacd7000acf92ac,6,74,filler,-,-,-,631.5,The coat,1,808,EXP2
56c4b57b8bacd7000acf92ac,6,14,ss_prep,s,1,prep,549.7142857142857,The rebel soldier in the furious battle,1,797,EXP2
56c4b57b8bacd7000acf92ac,6,58,filler,-,-,-,551.6666666666666,Some iron railings,1,590,EXP2
56c4b57b8bacd7000acf92ac,6,46,filler,-,-,-,668.0,The policemen,1,472,EXP2
56c4b57b8bacd7000acf92ac,6,27,pp_prep,p,1,prep,558.6666666666666,The editors of the history books,1,647,EXP2
56c4b57b8bacd7000acf92ac,6,52,filler,-,-,-,562.3333333333334,The lazy student,1,667,EXP2
56c4b57b8bacd7000acf92ac,6,13,sp_prep,s,0,prep,420.0,The office of the certified accountants,0,938,EXP2
56c4b57b8bacd7000acf92ac,6,68,filler,-,-,-,803.5,These churches,1,626,EXP2
56c4b57b8bacd7000acf92ac,6,63,filler,-,-,-,746.6666666666666,The cracked knob,1,526,EXP2
56c4b57b8bacd7000acf92ac,6,1,sp_rel,s,0,rel,639.875,The demo tape that promoted the rock singers,1,666,EXP2
56c4b57b8bacd7000acf92ac,6,33,filler,-,-,-,552.0,The unhappy man,1,671,EXP2
56c4b57b8bacd7000acf92ac,6,10,ss_rel,s,1,rel,477.3333333333333,The memo that concerned the executive,1,837,EXP2
56c4b57b8bacd7000acf92ac,6,65,filler,-,-,-,576.0,The chain,1,719,EXP2
56c4b57b8bacd7000acf92ac,6,73,filler,-,-,-,696.0,The broken printers,1,620,EXP2
56c4b57b8bacd7000acf92ac,6,19,pp_prep,p,1,prep,616.0,The stars of the Broadway musicals,1,569,EXP2
56c4b57b8bacd7000acf92ac,6,78,filler,-,-,-,517.3333333333334,Some loud speakers,1,505,EXP2
56c4b57b8bacd7000acf92ac,6,7,pp_rel,p,1,rel,588.0,The charismatic leaders who addressed the dissident groups,1,679,EXP2
56c4b57b8bacd7000acf92ac,6,38,filler,-,-,-,748.0,Some roosters,1,457,EXP2
56c4b57b8bacd7000acf92ac,6,4,ps_prep,p,0,prep,504.0,The bright lights in Doctor Smith's examination room,1,674,EXP2
56c4b57b8bacd7000acf92ac,6,45,filler,-,-,-,820.0,A hunter,1,564,EXP2
56c4b57b8bacd7000acf92ac,6,56,filler,-,-,-,608.0,The laptop,1,588,EXP2
56c4b57b8bacd7000acf92ac,6,5,sp_prep,s,0,prep,1002.0,The security force at the giant manufacturing plants,0,757,EXP2
56c4b57b8bacd7000acf92ac,6,70,filler,-,-,-,912.0,This shoe,1,649,EXP2
56c4b57b8bacd7000acf92ac,6,9,sp_rel,s,0,rel,404.0,The superintendent who inspected the schools,0,988,EXP2
56c4b57b8bacd7000acf92ac,6,84,filler,-,-,-,781.3333333333334,A faulty zipper,1,723,EXP2
56c4b57b8bacd7000acf92ac,6,80,filler,-,-,-,680.0,The roses,1,577,EXP2
56c4b57b8bacd7000acf92ac,6,16,ps_rel,p,0,rel,570.6666666666666,The consultants who advised the firm,1,947,EXP2
56c4b57b8bacd7000acf92ac,6,83,filler,-,-,-,674.6666666666666,The kitchen sink,1,681,EXP2
56c4b57b8bacd7000acf92ac,6,6,ss_prep,s,1,prep,564.5714285714286,The confession of the famous television preacher,1,884,EXP2
56c4b57b8bacd7000acf92ac,6,41,filler,-,-,-,845.3333333333334,A helpless lamb,1,650,EXP2
56c4b57b8bacd7000acf92ac,6,82,filler,-,-,-,605.3333333333334,The icy wings,1,730,EXP2
56c4b57b8bacd7000acf92ac,6,21,sp_prep,s,0,prep,452.0,The picture of the prominent politicians,0,662,EXP2
56c4b57b8bacd7000acf92ac,6,48,filler,-,-,-,458.6666666666667,Some terminal diseases,1,652,EXP2
56c4b57b8bacd7000acf92ac,6,31,pp_rel,p,1,rel,443.0,The Peace Corps volunteers who assisted the villages,1,532,EXP2
56c4b57b8bacd7000acf92ac,6,35,filler,-,-,-,548.0,The fire,1,1098,EXP2
56c4b57b8bacd7000acf92ac,6,3,pp_prep,p,1,prep,496.0,The tire-eaters in the carnival sideshows,1,633,EXP2
56c4b57b8bacd7000acf92ac,6,76,filler,-,-,-,642.6666666666666,The gooey filling,1,634,EXP2
56c4b57b8bacd7000acf92ac,6,62,filler,-,-,-,580.0,The newspaper,1,794,EXP2
56c4b57b8bacd7000acf92ac,6,20,ps_prep,p,0,prep,649.3333333333334,The corporations with the banking monopoly,1,1069,EXP2
56c4b57b8bacd7000acf92ac,6,71,filler,-,-,-,452.0,Those plants,1,884,EXP2
56c4b57b8bacd7000acf92ac,6,32,ps_rel,p,0,rel,645.3333333333334,The rulers who enslaved the city-state,1,708,EXP2
56c4b57b8bacd7000acf92ac,6,66,filler,-,-,-,500.0,The jackets,1,502,EXP2
56c4b57b8bacd7000acf92ac,6,51,filler,-,-,-,453.3333333333333,The Prime Minister,1,601,EXP2
56c4b57b8bacd7000acf92ac,6,17,sp_rel,s,0,rel,442.2857142857143,The teaching assistant who prepared the labs,1,1013,EXP2
56c4b57b8bacd7000acf92ac,6,54,filler,-,-,-,428.0,The bike,1,748,EXP2
56c4b57b8bacd7000acf92ac,6,26,ss_rel,s,1,rel,361.3333333333333,The applicant who accepted the scholarship,1,1018,EXP2
56c4b57b8bacd7000acf92ac,6,42,filler,-,-,-,400.0,The farmers,1,550,EXP2
56c4b57b8bacd7000acf92ac,6,57,filler,-,-,-,456.0,The wobbly leg,1,603,EXP2
56c4b57b8bacd7000acf92ac,6,22,ss_prep,s,1,prep,409.3333333333333,The composer of the modern opera,1,721,EXP2
56c4b57b8bacd7000acf92ac,6,49,filler,-,-,-,413.3333333333333,A quiet librarian,1,603,EXP2
56c4b57b8bacd7000acf92ac,6,18,ss_rel,s,1,rel,316.0,The courier who delivered the message,1,885,EXP2
56c4b57b8bacd7000acf92ac,6,43,filler,-,-,-,397.3333333333333,All the cats,1,653,EXP2
56c4b57b8bacd7000acf92ac,6,24,ps_rel,p,0,rel,424.0,The speakers who addressed the meeting,1,738,EXP2
56c4b57b8bacd7000acf92ac,6,37,filler,-,-,-,477.3333333333333,These hungry boys,1,532,EXP2
56c4b57b8bacd7000acf92ac,6,88,filler,-,-,-,468.0,Those shoes,1,1175,EXP2
56c4b57b8bacd7000acf92ac,6,30,ss_prep,s,1,prep,332.0,The student in the Spanish class,1,867,EXP2
56c4b57b8bacd7000acf92ac,6,81,filler,-,-,-,436.0,These radios,1,567,EXP2
56c4b57b8bacd7000acf92ac,6,61,filler,-,-,-,352.0,A tight glove,1,673,EXP2
56c4b57b8bacd7000acf92ac,6,11,pp_prep,p,1,prep,484.0,The neutral zones around the Arcturian solar systems,1,741,EXP2
56c4b57b8bacd7000acf92ac,6,53,filler,-,-,-,424.0,The prickly thorns,1,707,EXP2
56c4b57b8bacd7000acf92ac,6,23,pp_rel,p,1,rel,346.2857142857143,The teachers who received the education certificates,1,675,EXP2
56c4b57b8bacd7000acf92ac,6,50,filler,-,-,-,375.5,The President,1,695,EXP2
56c4b57b8bacd7000acf92ac,6,67,filler,-,-,-,448.0,This short skirt,1,759,EXP2
56c4b57b8bacd7000acf92ac,6,29,sp_prep,s,0,prep,426.6666666666667,The demonstrator at the political rallies,0,918,EXP2
56c4b57b8bacd7000acf92ac,6,39,filler,-,-,-,567.5,Every child,1,707,EXP2
56c4b57b8bacd7000acf92ac,6,55,filler,-,-,-,436.0,Some chairs,1,680,EXP2
56c4b57b8bacd7000acf92ac,6,25,sp_rel,s,0,rel,332.57142857142856,The director who created the motion pictures,0,1501,EXP2
56c4b57b8bacd7000acf92ac,6,79,filler,-,-,-,464.3333333333333,A closed drawer,1,699,EXP2
56c4b57b8bacd7000acf92ac,6,44,filler,-,-,-,543.6666666666666,This mad scientist,1,501,EXP2
56c4b57b8bacd7000acf92ac,6,28,ps_prep,p,0,prep,381.1666666666667,The laboratories with the analog computer,1,749,EXP2
56c4b57b8bacd7000acf92ac,6,75,filler,-,-,-,460.0,A train,1,654,EXP2
56c4b57b8bacd7000acf92ac,6,36,filler,-,-,-,570.6666666666666,The slimy frog,1,556,EXP2
5a01dd7b728b1b0001ad8acb,6,86,filler,-,-,-,138.66666666666666,That dull razor,1,988,EXP2
5a01dd7b728b1b0001ad8acb,6,60,filler,-,-,-,140.0,A purse,1,1066,EXP2
5a01dd7b728b1b0001ad8acb,6,77,filler,-,-,-,148.0,An oven,1,806,EXP2
5a01dd7b728b1b0001ad8acb,6,40,filler,-,-,-,138.33333333333334,Those unlucky firemen,0,815,EXP2
5a01dd7b728b1b0001ad8acb,6,87,filler,-,-,-,144.0,Each fork,1,1068,EXP2
5a01dd7b728b1b0001ad8acb,6,59,filler,-,-,-,141.33333333333334,These crooked prongs,0,713,EXP2
5a01dd7b728b1b0001ad8acb,6,34,filler,-,-,-,220.0,The dog,1,813,EXP2
5a01dd7b728b1b0001ad8acb,6,72,filler,-,-,-,144.0,A staircase,1,695,EXP2
5a01dd7b728b1b0001ad8acb,6,8,ps_rel,p,0,rel,139.83333333333334,The advisors who directed the student,0,997,EXP2
5a01dd7b728b1b0001ad8acb,6,64,filler,-,-,-,180.33333333333334,The rusty blades,1,976,EXP2
5a01dd7b728b1b0001ad8acb,6,2,ss_rel,s,1,rel,152.0,The pamphlet that described the government agency,1,1175,EXP2
5a01dd7b728b1b0001ad8acb,6,47,filler,-,-,-,146.33333333333334,The unavoidable disaster,1,749,EXP2
5a01dd7b728b1b0001ad8acb,6,85,filler,-,-,-,160.0,This chain,1,659,EXP2
5a01dd7b728b1b0001ad8acb,6,12,ps_prep,p,0,prep,146.42857142857142,The traffic jams on the Okemos street,1,682,EXP2
5a01dd7b728b1b0001ad8acb,6,69,filler,-,-,-,147.33333333333334,The tight fingers,1,1125,EXP2
5a01dd7b728b1b0001ad8acb,6,15,pp_rel,p,1,rel,157.33333333333334,The actors who directed the films,1,1037,EXP2
5a01dd7b728b1b0001ad8acb,6,74,filler,-,-,-,132.0,The coat,1,1096,EXP2
5a01dd7b728b1b0001ad8acb,6,14,ss_prep,s,1,prep,144.0,The rebel soldier in the furious battle,1,1041,EXP2
5a01dd7b728b1b0001ad8acb,6,58,filler,-,-,-,146.66666666666666,Some iron railings,1,961,EXP2
5a01dd7b728b1b0001ad8acb,6,46,filler,-,-,-,148.0,The policemen,1,1025,EXP2
5a01dd7b728b1b0001ad8acb,6,27,pp_prep,p,1,prep,152.0,The editors of the history books,1,734,EXP2
5a01dd7b728b1b0001ad8acb,6,52,filler,-,-,-,149.66666666666666,The lazy student,1,878,EXP2
5a01dd7b728b1b0001ad8acb,6,13,sp_prep,s,0,prep,177.5,The office of the certified accountants,1,652,EXP2
5a01dd7b728b1b0001ad8acb,6,68,filler,-,-,-,151.5,These churches,1,961,EXP2
5a01dd7b728b1b0001ad8acb,6,63,filler,-,-,-,213.33333333333334,The cracked knob,1,751,EXP2
5a01dd7b728b1b0001ad8acb,6,1,sp_rel,s,0,rel,153.875,The demo tape that promoted the rock singers,1,853,EXP2
5a01dd7b728b1b0001ad8acb,6,33,filler,-,-,-,152.0,The unhappy man,1,781,EXP2
5a01dd7b728b1b0001ad8acb,6,10,ss_rel,s,1,rel,150.66666666666666,The memo that concerned the executive,1,857,EXP2
5a01dd7b728b1b0001ad8acb,6,65,filler,-,-,-,312.0,The chain,1,712,EXP2
5a01dd7b728b1b0001ad8acb,6,73,filler,-,-,-,152.0,The broken printers,0,1098,EXP2
5a01dd7b728b1b0001ad8acb,6,19,pp_prep,p,1,prep,152.0,The stars of the Broadway musicals,1,1043,EXP2
5a01dd7b728b1b0001ad8acb,6,78,filler,-,-,-,157.33333333333334,Some loud speakers,0,902,EXP2
5a01dd7b728b1b0001ad8acb,6,7,pp_rel,p,1,rel,149.125,The charismatic leaders who addressed the dissident groups,1,1058,EXP2
5a01dd7b728b1b0001ad8acb,6,38,filler,-,-,-,156.0,Some roosters,1,814,EXP2
5a01dd7b728b1b0001ad8acb,6,4,ps_prep,p,0,prep,146.875,The bright lights in Doctor Smith's examination room,0,921,EXP2
5a01dd7b728b1b0001ad8acb,6,45,filler,-,-,-,148.0,A hunter,1,847,EXP2
5a01dd7b728b1b0001ad8acb,6,56,filler,-,-,-,148.0,The laptop,1,931,EXP2
5a01dd7b728b1b0001ad8acb,6,5,sp_prep,s,0,prep,176.0,The security force at the giant manufacturing plants,1,725,EXP2
5a01dd7b728b1b0001ad8acb,6,70,filler,-,-,-,156.0,This shoe,1,657,EXP2
5a01dd7b728b1b0001ad8acb,6,9,sp_rel,s,0,rel,193.33333333333334,The superintendent who inspected the schools,1,875,EXP2
5a01dd7b728b1b0001ad8acb,6,84,filler,-,-,-,160.0,A faulty zipper,1,902,EXP2
5a01dd7b728b1b0001ad8acb,6,80,filler,-,-,-,163.5,The roses,1,785,EXP2
5a01dd7b728b1b0001ad8acb,6,16,ps_rel,p,0,rel,198.83333333333334,The consultants who advised the firm,1,796,EXP2
5a01dd7b728b1b0001ad8acb,6,83,filler,-,-,-,155.0,The kitchen sink,1,874,EXP2
5a01dd7b728b1b0001ad8acb,6,6,ss_prep,s,1,prep,152.14285714285714,The confession of the famous television preacher,1,764,EXP2
5a01dd7b728b1b0001ad8acb,6,41,filler,-,-,-,154.66666666666666,A helpless lamb,1,653,EXP2
5a01dd7b728b1b0001ad8acb,6,82,filler,-,-,-,154.66666666666666,The icy wings,0,1013,EXP2
5a01dd7b728b1b0001ad8acb,6,21,sp_prep,s,0,prep,157.16666666666666,The picture of the prominent politicians,0,1038,EXP2
5a01dd7b728b1b0001ad8acb,6,48,filler,-,-,-,152.0,Some terminal diseases,0,1501,EXP2
5a01dd7b728b1b0001ad8acb,6,31,pp_rel,p,1,rel,150.0,The Peace Corps volunteers who assisted the villages,1,819,EXP2
5a01dd7b728b1b0001ad8acb,6,35,filler,-,-,-,144.0,The fire,1,938,EXP2
5a01dd7b728b1b0001ad8acb,6,3,pp_prep,p,1,prep,144.0,The tire-eaters in the carnival sideshows,0,1098,EXP2
5a01dd7b728b1b0001ad8acb,6,76,filler,-,-,-,186.66666666666666,The gooey filling,1,906,EXP2
5a01dd7b728b1b0001ad8acb,6,62,filler,-,-,-,139.5,The newspaper,1,1096,EXP2
5a01dd7b728b1b0001ad8acb,6,20,ps_prep,p,0,prep,133.33333333333334,The corporations with the banking monopoly,1,799,EXP2
5a01dd7b728b1b0001ad8acb,6,71,filler,-,-,-,128.0,Those plants,1,1119,EXP2
5a01dd7b728b1b0001ad8acb,6,32,ps_rel,p,0,rel,137.33333333333334,The rulers who enslaved the city-state,1,929,EXP2
5a01dd7b728b1b0001ad8acb,6,66,filler,-,-,-,148.0,The jackets,1,953,EXP2
5a01dd7b728b1b0001ad8acb,6,51,filler,-,-,-,141.33333333333334,The Prime Minister,1,960,EXP2
5a01dd7b728b1b0001ad8acb,6,17,sp_rel,s,0,rel,184.0,The teaching assistant who prepared the labs,1,624,EXP2
5a01dd7b728b1b0001ad8acb,6,54,filler,-,-,-,143.5,The bike,1,627,EXP2
5a01dd7b728b1b0001ad8acb,6,26,ss_rel,s,1,rel,141.33333333333334,The applicant who accepted the scholarship,1,742,EXP2
5a01dd7b728b1b0001ad8acb,6,42,filler,-,-,-,152.0,The farmers,0,1268,EXP2
5a01dd7b728b1b0001ad8acb,6,57,filler,-,-,-,144.33333333333334,The wobbly leg,1,804,EXP2
5a01dd7b728b1b0001ad8acb,6,22,ss_prep,s,1,prep,145.16666666666666,The composer of the modern opera,1,703,EXP2
5a01dd7b728b1b0001ad8acb,6,49,filler,-,-,-,138.66666666666666,A quiet librarian,1,719,EXP2
5a01dd7b728b1b0001ad8acb,6,18,ss_rel,s,1,rel,150.66666666666666,The courier who delivered the message,1,633,EXP2
5a01dd7b728b1b0001ad8acb,6,43,filler,-,-,-,143.0,All the cats,1,961,EXP2
5a01dd7b728b1b0001ad8acb,6,24,ps_rel,p,0,rel,142.33333333333334,The speakers who addressed the meeting,1,1176,EXP2
5a01dd7b728b1b0001ad8acb,6,37,filler,-,-,-,141.33333333333334,These hungry boys,1,960,EXP2
5a01dd7b728b1b0001ad8acb,6,88,filler,-,-,-,148.0,Those shoes,1,712,EXP2
5a01dd7b728b1b0001ad8acb,6,30,ss_prep,s,1,prep,138.16666666666666,The student in the Spanish class,1,886,EXP2
5a01dd7b728b1b0001ad8acb,6,81,filler,-,-,-,140.0,These radios,1,958,EXP2
5a01dd7b728b1b0001ad8acb,6,61,filler,-,-,-,152.0,A tight glove,1,822,EXP2
5a01dd7b728b1b0001ad8acb,6,11,pp_prep,p,1,prep,165.0,The neutral zones around the Arcturian solar systems,1,811,EXP2
5a01dd7b728b1b0001ad8acb,6,53,filler,-,-,-,144.0,The prickly thorns,1,789,EXP2
5a01dd7b728b1b0001ad8acb,6,23,pp_rel,p,1,rel,164.42857142857142,The teachers who received the education certificates,1,602,EXP2
5a01dd7b728b1b0001ad8acb,6,50,filler,-,-,-,204.0,The President,1,701,EXP2
5a01dd7b728b1b0001ad8acb,6,67,filler,-,-,-,138.66666666666666,This short skirt,1,821,EXP2
5a01dd7b728b1b0001ad8acb,6,29,sp_prep,s,0,prep,194.66666666666666,The demonstrator at the political rallies,1,733,EXP2
5a01dd7b728b1b0001ad8acb,6,39,filler,-,-,-,143.0,Every child,1,804,EXP2
5a01dd7b728b1b0001ad8acb,6,55,filler,-,-,-,156.0,Some chairs,1,908,EXP2
5a01dd7b728b1b0001ad8acb,6,25,sp_rel,s,0,rel,147.42857142857142,The director who created the motion pictures,1,783,EXP2
5a01dd7b728b1b0001ad8acb,6,79,filler,-,-,-,138.66666666666666,A closed drawer,1,545,EXP2
5a01dd7b728b1b0001ad8acb,6,44,filler,-,-,-,196.33333333333334,This mad scientist,1,463,EXP2
5a01dd7b728b1b0001ad8acb,6,28,ps_prep,p,0,prep,146.66666666666666,The laboratories with the analog computer,0,826,EXP2
5a01dd7b728b1b0001ad8acb,6,75,filler,-,-,-,151.5,A train,1,720,EXP2
5a01dd7b728b1b0001ad8acb,6,36,filler,-,-,-,140.0,The slimy frog,1,573,EXP2
57c975a8648ff40001666439,6,86,filler,-,-,-,320.0,That dull razor,1,477,EXP2
57c975a8648ff40001666439,6,60,filler,-,-,-,311.5,A purse,1,269,EXP2
57c975a8648ff40001666439,6,77,filler,-,-,-,315.5,An oven,1,254,EXP2
57c975a8648ff40001666439,6,40,filler,-,-,-,317.0,Those unlucky firemen,0,439,EXP2
57c975a8648ff40001666439,6,87,filler,-,-,-,364.5,Each fork,1,358,EXP2
57c975a8648ff40001666439,6,59,filler,-,-,-,337.6666666666667,These crooked prongs,1,358,EXP2
57c975a8648ff40001666439,6,34,filler,-,-,-,340.0,The dog,1,246,EXP2
57c975a8648ff40001666439,6,72,filler,-,-,-,316.5,A staircase,1,229,EXP2
57c975a8648ff40001666439,6,8,ps_rel,p,0,rel,296.0,The advisors who directed the student,1,205,EXP2
57c975a8648ff40001666439,6,64,filler,-,-,-,290.3333333333333,The rusty blades,1,261,EXP2
57c975a8648ff40001666439,6,2,ss_rel,s,1,rel,273.14285714285717,The pamphlet that described the government agency,1,517,EXP2
57c975a8648ff40001666439,6,47,filler,-,-,-,290.0,The unavoidable disaster,1,285,EXP2
57c975a8648ff40001666439,6,85,filler,-,-,-,280.0,This chain,1,238,EXP2
57c975a8648ff40001666439,6,12,ps_prep,p,0,prep,241.0,The traffic jams on the Okemos street,0,342,EXP2
57c975a8648ff40001666439,6,69,filler,-,-,-,314.6666666666667,The tight fingers,1,237,EXP2
57c975a8648ff40001666439,6,15,pp_rel,p,1,rel,253.33333333333334,The actors who directed the films,1,262,EXP2
57c975a8648ff40001666439,6,74,filler,-,-,-,292.0,The coat,1,293,EXP2
57c975a8648ff40001666439,6,14,ss_prep,s,1,prep,254.71428571428572,The rebel soldier in the furious battle,1,382,EXP2
57c975a8648ff40001666439,6,58,filler,-,-,-,245.33333333333334,Some iron railings,1,230,EXP2
57c975a8648ff40001666439,6,46,filler,-,-,-,296.0,The policemen,0,230,EXP2
57c975a8648ff40001666439,6,27,pp_prep,p,1,prep,264.0,The editors of the history books,1,231,EXP2
57c975a8648ff40001666439,6,52,filler,-,-,-,301.0,The lazy student,1,286,EXP2
57c975a8648ff40001666439,6,13,sp_prep,s,0,prep,256.0,The office of the certified accountants,1,309,EXP2
57c975a8648ff40001666439,6,68,filler,-,-,-,312.0,These churches,1,278,EXP2
57c975a8648ff40001666439,6,63,filler,-,-,-,282.6666666666667,The cracked knob,1,246,EXP2
57c975a8648ff40001666439,6,1,sp_rel,s,0,rel,250.75,The demo tape that promoted the rock singers,1,205,EXP2
57c975a8648ff40001666439,6,33,filler,-,-,-,271.6666666666667,The unhappy man,1,279,EXP2
57c975a8648ff40001666439,6,10,ss_rel,s,1,rel,249.16666666666666,The memo that concerned the executive,1,289,EXP2
57c975a8648ff40001666439,6,65,filler,-,-,-,267.5,The chain,1,238,EXP2
57c975a8648ff40001666439,6,73,filler,-,-,-,271.0,The broken printers,1,277,EXP2
57c975a8648ff40001666439,6,19,pp_prep,p,1,prep,249.33333333333334,The stars of the Broadway musicals,1,343,EXP2
57c975a8648ff40001666439,6,78,filler,-,-,-,253.33333333333334,Some loud speakers,1,318,EXP2
57c975a8648ff40001666439,6,7,pp_rel,p,1,rel,245.0,The charismatic leaders who addressed the dissident groups,1,279,EXP2
57c975a8648ff40001666439,6,38,filler,-,-,-,340.0,Some roosters,1,270,EXP2
57c975a8648ff40001666439,6,4,ps_prep,p,0,prep,251.0,The bright lights in Doctor Smith's examination room,1,310,EXP2
57c975a8648ff40001666439,6,45,filler,-,-,-,268.0,A hunter,1,254,EXP2
57c975a8648ff40001666439,6,56,filler,-,-,-,260.5,The laptop,1,213,EXP2
